"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Jämijärvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Jämsä,8.9,7.8,9.5,9.7,7.7,7.5,10.9,9.0,9.1,7.8,6.6,6.6,7.2,6.9,9.7,12.3,9.9,7.1,8.9,5.0,12.7,6.3,5.9,5.2
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Järvenpää,6.4,10.8,12.6,11.8,8.1,5.9,10.2,9.5,8.6,8.3,7.4,10.6,11.5,10.0,10.5,12.7,12.3,13.8,16.3,21.4,20.3,18.3,15.4,10.8
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kaarina,12.2,17.1,9.2,7.8,7.4,10.1,9.3,12.2,11.8,12.3,10.9,10.2,5.4,10.6,7.9,6.7,6.3,9.5,9.6,10.0,10.9,8.1,8.6,10.2
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kaavi,29.9,22.8,24.8,24.8,24.8,24.8,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kajaani,9.7,8.9,11.8,8.9,10.2,10.8,9.5,11.0,11.7,14.8,11.4,9.0,7.6,6.8,9.3,12.0,7.2,7.5,11.4,11.0,14.9,10.8,8.5,11.7
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kalajoki,7.8,8.1,13.4,8.7,10.6,11.0,6.9,8.8,8.8,6.1,6.0,5.2,6.4,12.3,12.3,12.3,10.7,6.3,10.5,9.7,9.8,9.8,6.8,6.8
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kangasala,6.6,10.3,13.4,9.4,13.6,5.6,12.7,8.4,7.9,10.1,9.7,14.4,18.9,15.0,8.2,10.4,9.5,10.1,6.4,5.5,7.0,8.5,7.8,9.2
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kangasniemi,17.1,15.2,15.2,18.2,18.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,22.7,22.7,22.7
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kankaanpää,8.2,12.0,12.2,8.2,9.7,4.6,5.5,10.6,5.0,7.7,6.8,5.5,4.8,11.3,9.9,8.3,7.7,15.0,11.5,8.5,11.3,12.8,11.8,12.2
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kannonkoski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kannus,11.8,9.9,10.0,10.0,9.8,13.6,9.7,9.8,13.6,13.6,13.6,10.0,10.0,10.0,17.1,17.1,16.1,16.1,15.3,15.3,17.0,17.0,15.2,15.1
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Karijoki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Karkkila,8.2,8.6,14.7,16.3,10.0,10.0,11.6,12.9,9.8,9.8,9.8,9.0,9.0,11.2,12.9,11.9,16.0,16.0,12.7,12.7,18.3,10.1,10.1,10.3
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Karstula,15.7,15.7,15.7,13.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,24.3,24.3,24.3,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Karvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kaskinen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kauhajoki,6.5,11.2,11.3,5.7,4.9,4.9,4.2,6.7,8.4,10.0,12.6,17.2,9.2,11.9,12.3,9.3,10.7,8.4,20.0,12.1,8.3,14.0,6.2,6.6
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kauhava,8.1,4.8,5.0,5.5,5.4,7.6,10.8,4.7,9.3,6.9,6.9,11.6,14.1,8.1,12.4,7.0,10.1,7.7,13.6,10.5,8.3,12.1,11.4,9.2
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kauniainen,8.8,11.0,11.0,11.0,7.2,9.1,9.1,6.6,6.6,6.6,6.6,6.3,5.5,5.5,5.5,5.3,9.3,9.3,7.8,6.6,6.6,6.6,7.5,7.5
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kaustinen,13.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Keitele,32.3,32.3,32.3,32.3,32.3,32.3,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kemi,10.6,6.2,10.2,7.2,10.1,7.8,4.0,2.6,5.4,7.3,5.5,7.6,5.9,8.4,6.6,8.2,5.5,9.3,11.9,14.2,14.7,14.9,15.0,12.5
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kemijärvi,10.2,16.9,18.9,8.4,16.2,13.8,11.6,10.9,10.9,12.0,12.0,12.0,12.0,12.0,12.8,12.8,20.5,21.5,20.3,18.5,18.5,18.5,18.5,18.5
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Keminmaa,7.2,7.2,7.9,7.9,7.9,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.9,15.0,15.0,15.0,15.0,15.0,15.0,15.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kempele,4.5,7.2,11.5,9.3,13.0,9.1,6.3,8.8,9.2,6.2,6.2,10.0,9.6,6.8,6.6,10.9,7.5,10.6,12.3,14.4,8.8,12.3,4.8,4.6
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kerava,13.8,14.6,15.3,11.5,11.0,6.5,6.7,9.4,8.9,7.2,9.6,6.9,4.4,5.2,5.4,9.7,9.4,13.4,14.2,9.8,10.1,10.5,10.8,12.9
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Keuruu,14.8,12.5,12.0,12.3,13.1,9.6,7.1,9.0,13.1,14.9,11.4,11.4,11.4,11.4,12.3,12.3,9.1,0.0,13.2,13.2,13.2,13.2,13.2,13.2
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kihniö,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kimitoön,14.8,12.8,0.0,0.0,0.0,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kinnula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kirkkonummi,11.7,10.2,9.5,7.9,7.1,6.5,5.9,7.7,7.1,7.6,7.6,4.6,5.3,4.9,3.9,7.6,8.2,9.9,7.6,10.1,11.8,8.7,8.7,6.9
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kitee,15.3,17.9,16.4,8.9,6.8,10.2,13.1,10.6,18.3,9.4,12.3,15.1,11.6,7.7,13.1,11.9,12.7,10.7,16.5,16.5,15.1,16.9,19.3,19.3
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kittilä,13.5,13.5,18.2,18.2,21.2,12.6,13.5,13.5,13.5,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kiuruvesi,12.1,13.3,8.0,8.2,9.7,12.1,12.1,10.9,14.5,15.5,8.0,9.9,7.9,15.8,19.2,18.3,15.8,9.6,10.2,36.2,36.2,21.2,18.9,21.9
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kivijärvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kokemäki,9.6,14.8,14.5,10.1,10.1,8.3,9.8,9.8,8.2,15.7,10.8,10.8,0.0,10.4,10.4,10.4,12.3,12.3,12.3,12.4,13.6,13.6,13.6,13.6
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kokkola,9.0,11.9,11.0,11.2,11.4,9.6,7.9,7.8,13.7,10.0,10.3,11.1,10.6,10.9,15.6,15.5,8.1,11.7,16.2,23.9,18.1,18.8,17.9,14.2
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kolari,19.4,19.4,19.4,15.9,16.3,16.3,17.8,17.8,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Konnevesi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kontiolahti,10.9,9.4,8.3,8.3,15.3,6.2,14.5,8.5,9.1,8.9,6.4,10.5,11.8,11.8,8.0,6.5,11.5,11.8,11.8,13.3,10.4,12.7,9.1,16.8
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Korsholm,4.9,5.7,4.2,4.2,4.2,5.1,4.4,4.4,5.7,5.7,5.7,4.2,5.0,5.9,6.5,6.5,6.5,5.7,4.8,5.0,7.4,6.2,11.8,5.8
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Korsnäs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Koski Tl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kotka,11.3,12.8,12.2,13.1,10.9,8.5,9.3,8.4,10.9,9.5,8.0,7.8,6.9,11.4,12.6,12.1,10.0,10.2,8.4,9.7,10.6,9.7,11.2,10.6
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kouvola,10.4,12.0,10.9,9.7,8.5,6.8,7.8,6.6,8.1,7.2,6.5,5.8,6.1,6.6,8.1,9.7,9.3,12.3,11.5,9.6,14.7,14.8,12.1,12.1
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kristinestad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kronoby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,11.6,11.6,11.6,14.6,14.6,14.6,14.6
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kuhmo,16.7,13.5,13.6,8.7,10.5,13.3,8.8,8.8,12.5,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kuhmoinen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kumlinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kuopio,12.7,11.4,9.7,8.7,12.3,12.4,12.2,10.8,10.9,12.5,9.9,9.1,11.2,10.7,9.3,9.6,10.6,11.0,11.6,13.0,11.8,13.3,12.7,12.3
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kuortane,13.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kurikka,6.6,8.3,8.4,5.8,5.8,5.8,5.9,5.6,5.9,6.6,4.3,8.3,7.9,7.0,5.5,7.3,4.8,6.0,10.5,12.0,9.7,6.9,10.8,14.9
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kustavi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kuusamo,12.4,10.7,14.5,17.6,13.0,18.4,10.7,7.0,7.2,9.4,10.5,8.3,8.8,12.7,13.3,8.0,7.4,11.2,16.4,12.1,16.3,22.4,13.9,14.9
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kyyjärvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kärkölä,19.3,21.9,21.9,21.9,14.0,15.0,18.9,15.8,21.0,19.8,19.8,19.8,19.8,19.8,0.0,0.0,19.6,19.6,19.6,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kärsämäki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,30.3,30.3,30.3,33.6,37.0,37.0,37.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Kökar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lahti,13.2,12.2,13.3,12.5,11.2,9.8,10.9,12.7,12.6,9.2,8.6,10.7,9.2,10.3,10.4,13.0,12.8,14.1,13.6,13.6,13.3,14.1,19.9,18.9
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Laihia,8.4,8.4,8.4,8.3,11.6,11.6,11.6,11.6,11.6,11.6,11.6,10.0,11.4,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Laitila,8.2,8.6,8.6,7.7,7.5,7.5,7.6,12.6,0.0,0.0,9.0,9.0,9.0,8.9,12.8,11.2,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lapinjärvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lapinlahti,13.2,18.8,22.2,17.6,21.2,14.3,16.5,13.5,12.6,9.3,16.6,12.8,13.9,20.5,16.4,8.3,13.8,11.2,17.1,11.3,19.8,18.1,18.1,19.4
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lappajärvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lappeenranta,9.6,8.4,9.9,9.5,9.1,8.1,6.8,8.3,11.4,11.3,9.6,11.5,10.9,10.1,10.6,8.0,8.4,7.6,6.3,5.7,6.4,7.2,9.4,7.7
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lapua,4.0,4.0,6.5,6.5,4.9,5.1,5.3,4.5,4.9,5.9,7.6,5.8,7.6,4.8,4.8,8.6,8.6,8.6,7.9,5.6,11.7,15.1,15.4,17.3
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Larsmo,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,10.3,10.3,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Laukaa,8.8,10.8,5.8,7.6,12.0,9.1,7.5,7.4,12.4,6.7,5.8,5.8,7.8,7.8,6.0,5.8,8.8,6.3,11.0,11.0,11.3,12.0,13.1,5.9
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lemi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lemland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lempäälä,10.8,8.1,10.3,10.9,6.9,7.8,6.3,7.1,6.8,6.8,6.7,11.0,8.4,11.0,14.6,7.8,11.5,13.1,11.1,13.5,8.7,10.7,12.0,9.8
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Leppävirta,13.6,10.6,8.5,14.9,13.8,12.8,12.8,12.8,12.8,13.0,13.8,9.2,12.4,12.4,12.3,11.5,10.2,12.2,15.4,17.3,15.2,15.2,18.3,19.9
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lestijärvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lieksa,7.4,10.7,10.0,12.4,10.7,9.7,7.5,7.8,16.1,9.8,12.1,9.7,11.5,9.8,7.7,17.5,17.5,17.5,17.5,14.6,16.2,16.2,16.2,16.2
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lieto,12.9,7.1,8.9,8.4,8.4,5.1,7.3,7.3,7.3,7.3,7.7,7.7,6.4,7.3,6.2,6.2,8.9,8.1,7.2,8.2,6.6,6.6,6.6,6.6
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Liminka,11.5,11.5,11.5,11.4,11.4,0.0,11.3,11.3,11.3,10.9,10.9,12.8,12.8,12.8,12.8,10.2,11.7,11.7,12.0,12.0,9.4,9.4,12.3,12.3
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Liperi,11.9,7.8,14.7,15.9,14.1,12.4,8.4,6.5,11.1,8.8,12.9,13.4,10.9,9.4,9.6,19.3,21.5,12.2,23.0,17.0,19.9,12.7,10.7,10.7
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lohja,14.9,13.3,14.9,14.1,16.3,11.1,11.4,10.1,13.4,11.2,11.0,13.7,8.6,11.7,7.7,11.0,6.7,9.6,13.0,12.0,16.0,13.3,14.0,14.6
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Loimaa,13.9,14.3,12.4,9.4,12.7,11.7,11.6,9.4,9.9,6.3,7.0,7.9,6.6,6.7,5.9,8.6,8.6,6.0,9.3,7.2,9.8,6.7,9.0,7.9
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Loppi,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,14.2,14.2,14.2,14.2,14.2,14.2
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Loviisa,14.6,8.9,15.1,14.5,16.9,13.9,6.1,11.5,8.3,8.3,8.3,8.5,6.7,6.7,6.6,8.2,12.2,7.3,9.0,10.6,6.5,6.5,6.5,6.5
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Luhanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lumijoki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Lumparland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Luumäki,16.4,16.4,16.4,19.3,19.3,19.3,19.3,19.3,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Malax,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Mariehamn,5.3,6.4,6.4,7.5,14.5,15.7,13.5,17.0,17.1,15.8,9.2,12.1,9.6,14.1,17.1,10.8,11.1,17.9,7.7,21.7,21.7,21.7,15.2,19.3
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Marttila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Masku,0.0,14.6,14.6,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Merijärvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Merikarvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Miehikkälä,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Mikkeli,13.2,9.7,8.5,11.0,12.1,13.7,8.2,6.9,8.9,9.3,9.6,6.9,7.8,6.1,7.5,9.6,8.8,11.8,10.4,11.3,14.1,13.3,12.9,15.4
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Muhos,9.8,9.8,10.8,10.8,9.1,12.7,8.0,13.0,12.4,10.6,8.5,11.3,14.7,16.2,8.8,17.2,12.7,15.5,15.4,17.4,13.5,12.7,9.3,9.3
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Multia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Muonio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Muurame,9.5,11.1,8.4,10.4,13.5,10.9,10.9,10.9,10.9,10.9,8.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6,12.5,12.5,11.9,12.3
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Mynämäki,10.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7
"Hospital care for mental disorders, recipients aged 18-24 per 1000 persons of the same age",Myrskylä,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
