municipality,year,Life_support,Pension benefits_excl_guaranteed_pension,Pension_support,Pensioner_housing_allowance,Special_care_allowance,School_travel_allowance,Rehabilitation,Rehabilitation_allowance,Child_benefit,Child_care_allowances,Special_support_for_immigrants,Student_loan_repayment,Student_loan_interest_subsidy,Student_loan_reduction,Study_support,Family_leave_allowance,Basic_income_support,Medical_benefits,Sickness_benefits,Military_allowance,Guaranteed_pension,Unemployment_insurance,Disability_benefits,Parental_allowance,Annual_holiday_expense_allowance,Temporary_power_support,General_housing_allowance,Maternity_allowance
Kajaani,2019,495.8461538,3721.076923,12.84615385,1488.230769,8.4,66.69230769,515.6153846,147.6923077,3506.538462,412.6923077,0,41.75,6,10.66666667,1355.846154,16.53846154,829.3846154,12304.30769,669.9230769,51.38461538,718.7692308,1611.076923,2225.538462,316.2307692,27.84615385,9,2583.230769,41.46153846
Kajaani,2020,531.5384615,4006.076923,24.38461538,1500.846154,8.777777778,55,565.3846154,171.8461538,3463.615385,382.3846154,0,44.75,8,6,1405.461538,20.46153846,1003.923077,11969.46154,683,61.38461538,843,1633.923077,2419.846154,321,29.84615385,9,2651.769231,46.46153846
Kajaani,2021,506.6153846,3955.230769,16.23076923,1492.769231,11.09090909,70.84615385,597.8461538,189.2307692,3405,370.3846154,0,58.5,8,5.5,1447.153846,23.23076923,957.5384615,12027.92308,714,57.76923077,860.1538462,1491.230769,2331.923077,343.1538462,31.38461538,9,2573.692308,47.23076923
Kajaani,2022,486.4615385,3877.538462,10.30769231,1464.230769,11.83333333,93,589,190.0769231,3401.307692,360.6153846,0,64.33333333,4.5,5.5,1428.307692,21.83333333,939.8461538,12228,1289.307692,62.76923077,877.3846154,1303.230769,2279.769231,323.2307692,34,9,2479.384615,35.92307692
Kajaani,2023,456.1538462,3838.461538,4,1474,11.33333333,114.2307692,610.3846154,201.9230769,3375.692308,325.7692308,0,59,22.25,5.5,1340.307692,17.23076923,950.0769231,12250.23077,772.0769231,56.46153846,895.3846154,1269.769231,2251.692308,280.3076923,29.69230769,7.5,2461.615385,38.92307692
Kajaani,2024,441.375,3768.5,4,1581.25,5.625,94.375,563.625,178.375,3382.25,259.125,0,38,17.6,5.5,1086,12.5,901.625,10802.625,466.375,60.875,880.5,1263.875,2138,286.125,18.625,7.5,2636.375,18.125
Kalajoki,2008,441.375,0,4,0,23,233,131,84,1038,281,0,38,6,5.5,538,12.5,901.625,6845,534,10,880.5,342,0,339,35,7.5,0,130
Kalajoki,2009,0,0,4,0,18,227,149,80,1055,271,0,38,11,7,533,12.5,901.625,6871,543,15,880.5,425,0,343,40,7.5,0,125
Kalajoki,2010,0,0,4,0,18,339,218,106,1373,376,0,38,11,5,677,12.5,901.625,9138,688,21,880.5,491,0,408,57,7.5,0,155
Kalajoki,2011,0,0,4,0,34,351,230,111,1402,363,0,38,7,8,607,12.5,901.625,9391,738,19,0,477,0,428,46,7.5,0,159
Kalajoki,2012,0,0,4,0,28,354,204,102,1387,329,0,38,7,12,554,12.5,901.625,9281,798,21,0,457,0,428,51,7.5,0,150
Kalajoki,2013,0,0,4,0,25,365,207,124,1370,351,0,38,7,9,529,12.5,901.625,9046,682,16,0,490,0,403,56,7.5,0,164
Kalajoki,2014,0,0,4,0,26,343,229,130,1357,339,0,38,7,8,529,12.5,901.625,8878,638,12,0,532,0,416,63,7.5,0,135
Kalajoki,2015,0,0,4,0,32,306,228,115,1362,341,0,38,7,9,491,12.5,901.625,8985,643,10,0,562,0,394,76,7.5,0,128
Kalajoki,2016,0,0,4,0,26,287,215,94,1344,307,0,38,7,11,428,12.5,901.625,8056,595,11,0,603,0,367,49,7.5,0,125
Kalajoki,2017,0,0,0,0,32,287,216,67,1329,277,0,38,7,6,393,8,0,7961,714,14,0,590,0,357,65,7.5,0,119
Kalajoki,2018,114.3076923,1912.461538,5.5,299.6153846,6.428571429,120.75,124.8461538,26.76923077,1262.076923,147.6923077,0,9,7,5,224.3076923,8.5,107.2307692,3929.384615,176.4615385,7.857142857,214.3076923,341.4615385,701.6923077,126.3076923,11.66666667,7.5,271.3076923,16.33333333
Kalajoki,2019,112,1866.461538,6.692307692,291.8461538,7.4,123,147.8461538,33.76923077,1259.846154,143.3076923,0,8.666666667,7,5,228,11,110.9230769,3950.307692,177.8461538,6.615384615,219.0769231,302.6923077,689.3076923,123.9230769,8.777777778,7.5,255.4615385,17.53846154
Kalajoki,2020,123.6923077,2009.461538,8.615384615,298.3846154,11.66666667,112,166.5384615,43.61538462,1252.076923,150.0769231,0,8.666666667,7,5,219.9230769,9.125,141.0769231,3892.307692,187.3076923,8.384615385,276.6153846,371.8461538,735.2307692,134.6923077,11.33333333,7.5,269.7692308,18.61538462
Kalajoki,2021,121.1538462,2009.076923,5.4,298.9230769,6.666666667,112.4166667,182,43.15384615,1242.692308,148.6153846,0,10.5,7,5,239.8461538,10.88888889,133.2307692,4007.307692,224,7.076923077,274.8461538,341.1538462,730.5384615,135.8461538,11.45454545,7.5,275.9230769,18.15384615
Kalajoki,2022,115.2307692,1963.615385,5.4,292.2307692,8.666666667,119.8461538,185.8461538,46.30769231,1232.307692,153.4615385,0,12,7,5,240.1538462,12,131.9230769,4097.307692,281.2307692,5.307692308,270.9230769,257.6153846,696.7692308,129,13.66666667,7.5,271.5384615,16.69230769
Kalajoki,2023,116.8461538,1928.923077,5.4,280.9230769,8.333333333,141.3076923,196.9230769,52.76923077,1234.923077,135.1538462,0,9.333333333,5,5,236.6153846,8.777777778,141.5384615,4171.307692,222.5384615,10.30769231,269.3846154,211.0769231,694.2307692,121.0769231,14.88888889,5,290.8461538,14
Kalajoki,2024,123.5,1922,5.4,294.625,8.333333333,142.2857143,178.5,42.375,1213.75,124.625,0,9,4.333333333,5,194.75,4.75,128.5,3732.125,155.375,6,273.75,205.5,699.875,96.625,5.714285714,5,336.5,7.875
Kangasala,2008,123.5,0,0,0,27,656,483,362,3759,1117,0,9,16,5,936,4.75,128.5,22186,2066,39,273.75,713,0,1102,239,5,0,379
Kangasala,2009,0,0,0,0,34,632,493,363,3775,1070,0,9,17,10,1002,4.75,128.5,22602,2019,42,273.75,855,0,1119,208,5,0,400
Kangasala,2010,0,0,0,0,19,646,502,365,3800,1051,0,9,8,12,915,4.75,128.5,22880,1994,35,273.75,966,0,1116,224,5,0,380
Kangasala,2011,0,0,0,0,31,678,561,352,3928,1048,0,9,6,13,936,4.75,128.5,24149,2088,28,0,1042,0,1027,209,5,0,368
Kangasala,2012,0,0,0,0,27,722,607,374,3935,1055,0,9,6,15,862,4.75,128.5,24382,2183,34,0,982,0,1065,209,5,0,351
Kangasala,2013,0,0,0,0,24,722,646,439,3905,1033,0,9,4,27,880,4.75,128.5,24048,1981,30,0,1151,0,1051,228,5,0,343
Kangasala,2014,0,0,0,0,28,705,682,421,3884,1064,0,9,4,24,880,4.75,128.5,24164,1945,28,0,1253,0,997,232,5,0,339
Kangasala,2015,0,0,0,0,24,703,673,395,3903,1040,0,9,4,18,885,4.75,128.5,24118,1819,27,0,1409,0,1068,232,5,0,345
Kangasala,2016,0,0,0,0,43,646,605,271,3974,1079,0,9,4,22,930,4.75,128.5,22383,1809,25,0,1517,0,1091,231,5,0,335
Kangasala,2017,0,0,0,0,37,621,610,232,3956,1055,0,9,4,26,907,44,0,22242,1896,32,0,1467,0,1053,266,5,0,293
Kangasala,2018,320.1538462,2717,10.91666667,745.6923077,9.333333333,322.7692308,370.8461538,103.3846154,3791.923077,626.1538462,0,20,4,15.33333333,536.9230769,19.23076923,401.6153846,10353.07692,485.4615385,16.53846154,400.2307692,865.6153846,1303.538462,342.3846154,30.76923077,5,875.6153846,45.46153846
Kangasala,2019,316.3846154,2686.153846,11.61538462,752.1538462,8.444444444,308.1538462,422.3846154,120.8461538,3809.615385,555.5384615,0,18.33333333,4,11.5,569.9230769,21.25,421.6153846,10557.84615,491.6153846,20.76923077,415.0769231,830.1538462,1291.769231,345.8461538,26.92307692,5,877.5384615,44.92307692
Kangasala,2020,345.3846154,2912.461538,18.23076923,777.0769231,11.625,232.1538462,474.3846154,142.9230769,3809.153846,535.6153846,0,24.33333333,4,4,616.0769231,20.84615385,513.3846154,10183.76923,500.3076923,21.76923077,484.6923077,968.2307692,1430.230769,352.9230769,31.61538462,5,944.7692308,43.84615385
Kangasala,2021,330.3846154,2919.692308,14.53846154,805.9230769,8.083333333,275,556.6923077,173.3846154,3816.230769,488.9230769,0,43.33333333,4,5,649.3846154,27.53846154,469.7692308,10626.53846,596.1538462,26.23076923,488.2307692,913.3076923,1463.384615,354.4615385,35.53846154,5,964.6153846,47.46153846
Kangasala,2022,324.1538462,2884.230769,6.75,827.0769231,8.166666667,372.0769231,608.3846154,180.8461538,3849.153846,483.5384615,0,35.33333333,4,5,654.9230769,27.38461538,437.3076923,11136.76923,878.9230769,22.61538462,498.9230769,701.8461538,1467.538462,377.5384615,40.84615385,5,938.1538462,43.69230769
Kangasala,2023,330.2307692,2871.692308,0,833.1538462,8.9,510.5,673.2307692,194.4615385,3850.384615,458.4615385,0,37.25,13.25,5,685.4615385,24.76923077,433.6153846,11166.07692,632.4615385,22.53846154,494.3076923,671.7692308,1522.846154,352.2307692,42.53846154,13.5,992.1538462,46.38461538
Kangasala,2024,310.125,2859.75,0,901.625,5.6,445.2857143,656.5,162.375,3827.75,410.625,0,24,8.666666667,5,596,15.375,413.875,9775.5,378.25,24.5,498.25,686.25,1545.125,355.375,27.25,13.5,1175.375,26.375
Kangasniemi,2008,310.125,0,0,0,10,156,107,70,552,118,0,24,8.666666667,5,264,15.375,413.875,4906,284,11,498.25,290,0,126,18,13.5,0,39
Kangasniemi,2009,0,0,0,0,4,150,84,48,533,102,0,24,5,5,264,15.375,413.875,4879,300,5,498.25,301,0,106,10,13.5,0,39
Kangasniemi,2010,0,0,0,0,6,156,89,51,515,97,0,24,5,4,258,15.375,413.875,4896,299,6,498.25,301,0,104,20,13.5,0,40
Kangasniemi,2011,0,0,0,0,6,167,99,65,511,102,0,24,5,4,246,15.375,413.875,4840,275,12,0,271,0,104,14,13.5,0,38
Kangasniemi,2012,0,0,0,0,6,150,102,65,491,125,0,24,5,4,209,15.375,413.875,4825,268,6,0,259,0,107,18,13.5,0,42
Kangasniemi,2013,0,0,0,0,5,129,109,69,479,121,0,24,5,4,190,15.375,413.875,4785,264,9,0,268,0,114,13,13.5,0,43
Kangasniemi,2014,0,0,0,0,5,123,120,78,464,118,0,24,5,4,158,15.375,413.875,4729,276,5,0,272,0,96,14,13.5,0,43
Kangasniemi,2015,0,0,0,0,4,106,123,59,457,110,0,24,5,4,164,15.375,413.875,4585,264,5,0,287,0,106,14,13.5,0,36
Kangasniemi,2016,0,0,0,0,4,96,110,59,440,110,0,24,5,4,139,15.375,413.875,4344,258,7,0,307,0,97,17,13.5,0,29
Kangasniemi,2017,0,0,0,0,4,87,98,49,430,96,0,24,5,4,123,15.375,0,4247,274,10,0,296,0,84,10,13.5,0,34
Kangasniemi,2018,57.84615385,1217.615385,3.2,265.5384615,4,48,37.46153846,14.07692308,407,49.53846154,0,24,5,4,73,8,76.53846154,2301,73.92307692,7.538461538,175.9230769,179.7692308,375,30.15384615,13,13.5,145.5384615,9.5
Kangasniemi,2019,56.30769231,1167.461538,4.5,246,6,38.58333333,41.92307692,15.69230769,406.9230769,48.84615385,0,24,5,4,66.76923077,11,79.38461538,2283.076923,82,7.538461538,165.5384615,175.3076923,363.3076923,28.69230769,9.5,13.5,139.0769231,12
Kangasniemi,2020,52.76923077,1218.461538,4.615384615,249.8461538,6,35,48.07692308,14.46153846,397,44.23076923,0,24,5,4,79.15384615,9,99.69230769,2185.769231,75.15384615,5.272727273,192.6923077,189.4615385,383.5384615,28.61538462,9,13.5,149.0769231,11.25
Kangasniemi,2021,49.46153846,1177.461538,4.75,246.5384615,5,36.91666667,64.38461538,16.84615385,387.6923077,46.61538462,0,4,5,4,76.61538462,8,89.30769231,2155.538462,75.23076923,5,184.0769231,163.5384615,379.4615385,30.61538462,9,13.5,152.6153846,10
Kangasniemi,2022,52.61538462,1138.153846,4.75,234.9230769,5,39.16666667,64.53846154,17.23076923,375.2307692,37.23076923,0,5,5,4,68.61538462,11,82,2198.153846,124.4615385,4.272727273,181.6153846,133.4615385,361.3076923,30.15384615,6,13.5,134.2307692,16.5
Kangasniemi,2023,52.38461538,1098.384615,4.75,228,4,50.58333333,62.38461538,19.46153846,367.9230769,30.61538462,0,4.5,5,4,63.15384615,9,79.69230769,2200.538462,86.84615385,5.333333333,174.5384615,128,350.7692308,30.38461538,8,4,130.5384615,10.33333333
Kangasniemi,2024,49.125,1059.75,4.75,236.75,4,48.42857143,50.875,17.375,366.75,34.5,0,4.5,5,4,42.875,9,83.875,1992,53.75,4.166666667,170.125,133.625,338.875,22.625,4,4,142.375,4
Kankaanpää,2008,49.125,0,0,0,11,138,229,143,1315,267,0,4.5,8,4,691,9,83.875,9566,696,23,170.125,682,0,282,40,4,0,98
Kankaanpää,2009,0,0,0,0,10,130,217,148,1297,260,0,4.5,11,7,673,9,83.875,9589,715,38,170.125,731,0,260,13,4,0,120
Kankaanpää,2010,0,0,0,0,7,147,201,134,1261,250,0,4.5,14,11,613,9,83.875,9598,730,26,170.125,793,0,290,52,4,0,123
Kankaanpää,2011,0,0,0,0,16,125,237,159,1261,261,0,4.5,10,12,561,9,83.875,9605,797,37,0,787,0,320,50,4,0,134
Kankaanpää,2012,0,0,0,0,6,128,248,160,1230,275,0,4.5,5,10,499,9,83.875,9643,782,29,0,755,0,307,55,4,0,102
Kankaanpää,2013,0,0,0,0,13,138,286,189,1216,272,0,4.5,5,17,509,9,83.875,9420,767,25,0,783,0,309,53,4,0,114
Kankaanpää,2014,0,0,0,0,13,113,270,127,1179,281,0,4.5,5,14,499,9,83.875,9434,746,23,0,814,0,296,54,4,0,110
Kankaanpää,2015,0,0,0,0,8,115,257,131,1161,261,0,4.5,5,12,485,9,83.875,9218,670,20,0,824,0,338,60,4,0,120
Kankaanpää,2016,0,0,0,0,13,105,271,125,1151,293,0,4.5,5,14,437,9,83.875,8294,594,22,0,808,0,332,53,4,0,117
Kankaanpää,2017,0,0,0,0,13,122,264,105,1143,268,0,4.5,5,6,429,9,0,8097,561,15,0,772,0,296,45,4,0,89
Kankaanpää,2018,145.4615385,1878.538462,6.833333333,508,7.5,42.58333333,118.3076923,48,1055.384615,148.5384615,0,7.666666667,5,5.5,253,11.6,167.1538462,3958.692308,161.9230769,6.769230769,275.6923077,499.9230769,678.6923077,96.61538462,11,4,532.7692308,14.5
Kankaanpää,2019,140,1855.461538,8.307692308,511.0769231,7.5,45.25,114.1538462,45.84615385,1039.461538,121.0769231,0,7.666666667,5,5.5,247.3076923,10.33333333,167.4615385,3917.153846,144.8461538,8.615384615,283.0769231,488.7692308,657.3846154,99.53846154,14.25,4,522.5384615,13.6
Kankaanpää,2020,146.4615385,1964.384615,16.92307692,494.9230769,7.5,35.75,108.6153846,42.53846154,1026.230769,114.7692308,0,6.5,5,5.5,236.6923077,12,199.6153846,3797.692308,142.5384615,16.07692308,338.4615385,563.7692308,692.8461538,93.46153846,10.28571429,4,532,14.38461538
Kankaanpää,2021,154.4615385,2311.230769,13.46153846,559.4615385,8.5,47.16666667,142.3076923,42.15384615,1142.230769,127.0769231,0,14,5,5.5,257,11.14285714,189.7692308,4338.461538,213.2307692,13.15384615,391.0769231,587.9230769,806.2307692,110.7692308,11.75,4,550.7692308,14.53846154
Kankaanpää,2022,155.6923077,2270.615385,7,549.1538462,8,55.41666667,157.6923077,55.69230769,1114.615385,123.8461538,0,8,5,5.5,231.9230769,10.8,179.2307692,4468.538462,323.3076923,13.46153846,399.0769231,469.4615385,791,103.7692308,13.5,4,523.7692308,12.46153846
Kankaanpää,2023,148.6923077,2232.461538,4.4,535.9230769,9.5,60.75,157.7692308,54.07692308,1095.153846,127.3846154,0,10,10.5,5.5,212,17,180.5384615,4507.769231,220.6153846,16.23076923,388.8461538,418.5384615,796.7692308,90.61538462,11.33333333,7,516.9230769,11.41666667
Kankaanpää,2024,135.5,2212.5,4.4,557.5,9.5,49.75,154,50.875,1081,103.5,0,10,6.5,5.5,175.875,4,174.875,3971.125,164.75,12.25,382.5,390.625,758.875,83,4.666666667,7,572.625,6.428571429
Kannonkoski,2008,135.5,0,4.4,0,9.5,23,30,20,143,38,0,10,6.5,5.5,49,4,174.875,1289,97,12.25,382.5,85,0,31,6,7,0,10
Kannonkoski,2009,0,0,4.4,0,9.5,30,28,16,135,29,0,10,6.5,5.5,49,4,174.875,1256,92,12.25,382.5,87,0,34,6,7,0,19
Kannonkoski,2010,0,0,4.4,0,9.5,30,30,22,128,34,0,10,6.5,5.5,45,4,174.875,1233,93,4,382.5,80,0,40,4,7,0,14
Kannonkoski,2011,0,0,4.4,0,9.5,22,28,16,128,33,0,10,6.5,5.5,36,4,174.875,1270,80,4,0,68,0,33,10,7,0,13
Kannonkoski,2012,0,0,4.4,0,9.5,23,32,21,124,33,0,10,6.5,5.5,39,4,174.875,1240,81,4,0,66,0,32,5,7,0,12
Kannonkoski,2013,0,0,4.4,0,9.5,23,34,16,129,29,0,10,6.5,5.5,45,4,174.875,1224,69,4,0,67,0,26,5,7,0,7
Kannonkoski,2014,0,0,4.4,0,9.5,23,37,19,119,20,0,10,6.5,5.5,49,4,174.875,1195,75,5,0,75,0,23,5,7,0,6
Kannonkoski,2015,0,0,4.4,0,9.5,22,26,12,115,21,0,10,6.5,5.5,47,4,174.875,1146,74,5,0,78,0,21,5,7,0,9
Kannonkoski,2016,0,0,4.4,0,9.5,37,20,12,110,19,0,10,6.5,5.5,47,4,174.875,1044,84,5,0,92,0,27,5,7,0,7
Kannonkoski,2017,0,0,4.4,0,9.5,44,24,4,110,22,0,10,6.5,5.5,45,4,0,1041,59,5,0,91,0,20,4,7,0,7
Kannonkoski,2018,10.61538462,329.8461538,4.4,60.30769231,9.5,20.45454545,10.84615385,5.142857143,100.8461538,13.92307692,0,10,6.5,5.5,30.09090909,4,13.38461538,566.8461538,23.53846154,5,39.30769231,52.84615385,112.9230769,8.769230769,4,7,30.92307692,9
Kannonkoski,2019,10.76923077,316.5384615,0,65.61538462,9.5,20.72727273,10.38461538,6,98.61538462,8.166666667,0,10,6.5,5.5,28.36363636,4,9.769230769,548.9230769,18.91666667,5,37.07692308,39.15384615,108.4615385,9.384615385,4,7,23.07692308,10
Kannonkoski,2020,11.92307692,340.0769231,0,71.76923077,9.5,17.3,10.61538462,4,98.46153846,8.692307692,0,10,6.5,5.5,24.90909091,4,12.61538462,541.3846154,21.69230769,5,41.23076923,35.53846154,119.4615385,11,4,7,20.61538462,6
Kannonkoski,2021,11.84615385,334.6153846,0,70.15384615,9.5,18.54545455,13.76923077,5.5,89.84615385,10.61538462,0,10,6.5,5.5,29.58333333,4,10.30769231,548.5384615,18,5,43.38461538,37.30769231,123.6923077,7.636363636,5,7,23.76923077,12
Kannonkoski,2022,13.15384615,316.6923077,0,67.46153846,9.5,21.72727273,17.46153846,6.090909091,87.76923077,9.076923077,0,10,6.5,5.5,30.81818182,4,14.07692308,535.0769231,27.30769231,5,45.61538462,36.07692308,118.1538462,12.38461538,5,7,23,6
Kannonkoski,2023,15.76923077,303.0769231,0,71.38461538,9.5,14.38461538,18.15384615,7.272727273,85.15384615,10.61538462,0,10,6.5,5.5,24,4,11.46153846,514.9230769,22.46153846,5,43.61538462,35.92307692,109.8461538,8.416666667,5,7,22.15384615,6
Kannonkoski,2024,13.875,287.625,0,75.5,9.5,12.16666667,15.25,5.571428571,76,7.833333333,0,10,6.5,5.5,22.42857143,4,10.375,451.25,15.875,5,42.375,35.875,111.5,6.875,5,7,26.75,6
Kannus,2008,13.875,0,0,0,16,196,100,78,642,146,0,10,6.5,5.5,276,4,10.375,4373,395,13,42.375,188,0,136,17,7,0,50
Kannus,2009,0,0,0,0,12,197,85,61,651,139,0,10,4,5,307,4,10.375,4380,390,13,42.375,229,0,168,12,7,0,78
Kannus,2010,0,0,0,0,11,188,77,58,650,156,0,10,4,5,294,4,10.375,4360,404,12,42.375,235,0,216,21,7,0,74
Kannus,2011,0,0,0,0,12,192,86,56,648,168,0,10,4,5,287,4,10.375,4384,387,10,0,196,0,182,31,7,0,65
Kannus,2012,0,0,0,0,11,204,97,62,640,171,0,10,4,4,268,4,10.375,4398,413,7,0,232,0,214,19,7,0,72
Kannus,2013,0,0,0,0,6,200,98,63,602,171,0,10,4,4,261,4,10.375,4257,331,13,0,251,0,181,26,7,0,58
Kannus,2014,0,0,0,0,7,187,107,71,583,151,0,10,4,4,239,4,10.375,4239,364,10,0,247,0,197,17,7,0,83
Kannus,2015,0,0,0,0,7,182,94,46,564,158,0,10,4,4,224,4,10.375,4223,335,5,0,266,0,212,34,7,0,60
Kannus,2016,0,0,0,0,8,160,91,37,565,147,0,10,4,4,206,4,10.375,3793,309,7,0,292,0,194,18,7,0,77
Kannus,2017,0,0,0,0,8,174,95,45,576,155,0,10,4,4,184,7,0,3663,345,11,0,277,0,197,36,7,0,58
Kannus,2018,49.76923077,749.7692308,0,162.3076923,4,71.08333333,59.23076923,14.46153846,545.2307692,86.84615385,0,4,4,4.5,102.8461538,10.5,81.15384615,1782.692308,86.53846154,5.428571429,98.15384615,149.4615385,304.1538462,67.53846154,11.33333333,7,162.3076923,11.81818182
Kannus,2019,49.15384615,739.4615385,0,164.8461538,11,70.91666667,67.69230769,15.92307692,539.0769231,80.30769231,0,4,4,4.5,112.4615385,15,68.07692308,1830.384615,91.30769231,5,100.8461538,151.3076923,314.3076923,66.53846154,13.66666667,7,157.0769231,11
Kannus,2020,53.92307692,790.0769231,4,174.4615385,8,51.69230769,73.69230769,20.23076923,531,82.76923077,0,6,4,4.5,109.6923077,13,73.84615385,1777,85.92307692,4.333333333,120,178.8461538,357.7692308,52.23076923,16,7,155.5384615,9.875
Kannus,2021,58.15384615,779.8461538,4,175.5384615,6,47.30769231,82.38461538,28.92307692,516.4615385,73.84615385,0,5,4,4.5,100,8,65.38461538,1778.923077,107.3076923,4.142857143,123.3076923,155.6923077,366,46.46153846,23,7,152.1538462,10.28571429
Kannus,2022,50.92307692,764.3076923,4,168,5,55.5,86.07692308,24.23076923,514.0769231,61,0,5,4,4.5,97.15384615,10.5,63.07692308,1814.692308,181.2307692,6.142857143,117.5384615,122.4615385,361.6153846,53.84615385,8.4,7,135.9230769,9.75
Kannus,2023,42.84615385,749.6923077,4,166.3076923,6,70.08333333,95,27.61538462,506.1538462,64.30769231,0,7,4,4.5,91,10,60.46153846,1858.846154,113.1538462,4,116.2307692,114.7692308,364.1538462,49.53846154,10.5,7,143.6153846,9.666666667
Kannus,2024,41,737.5,4,173.625,6,66.71428571,80.25,26.125,498.625,61.125,0,7,4,4.5,74.125,4,53.125,1635.25,67.125,7,115.5,112.625,361.5,50.25,4.5,7,159,4.833333333
Karijoki,2008,41,0,4,0,6,70,15,16,146,31,0,7,4,4.5,71,4,53.125,1181,79,7,115.5,41,0,29,4.5,7,0,14
Karijoki,2009,0,0,4,0,4,72,13,12,140,28,0,7,4,4.5,66,4,53.125,1192,76,7,115.5,42,0,23,6,7,0,9
Karijoki,2010,0,0,4,0,4,68,15,15,138,23,0,7,4,4.5,68,4,53.125,1205,93,7,115.5,46,0,26,6,7,0,13
Karijoki,2011,0,0,4,0,4,71,21,16,136,23,0,7,4,4.5,80,4,53.125,1217,86,7,0,71,0,23,4,7,0,8
Karijoki,2012,0,0,4,0,4,61,25,16,134,17,0,7,4,4.5,73,4,53.125,1189,81,7,0,73,0,27,4,7,0,11
Karijoki,2013,0,0,4,0,4,54,33,21,126,22,0,7,4,4.5,60,4,53.125,1165,86,7,0,56,0,32,4,7,0,12
Karijoki,2014,0,0,4,0,4,52,27,18,111,22,0,7,4,4.5,57,4,53.125,1146,91,7,0,49,0,20,6,7,0,6
Karijoki,2015,0,0,4,0,4,50,28,22,103,19,0,7,4,4.5,50,4,53.125,1119,75,7,0,52,0,21,6,7,0,10
Karijoki,2016,0,0,4,0,4,38,26,19,104,19,0,7,4,4.5,38,4,53.125,1007,87,7,0,55,0,33,9,7,0,14
Karijoki,2017,0,0,0,0,4,44,20,10,93,21,0,7,4,4.5,38,4,0,991,80,7,0,54,0,38,8,7,0,10
Karijoki,2018,4.090909091,315.9230769,0,42.07692308,4,15.66666667,9.615384615,5,89.53846154,14.23076923,0,7,4,4.5,21.72727273,4,12.15384615,532.6923077,20.23076923,7,31.30769231,26.15384615,115,7.583333333,6,7,20.76923077,5
Karijoki,2019,4.416666667,311.4615385,0,45,4,14.41666667,8.666666667,5.5,88.92307692,10.69230769,0,7,4,4.5,21.54545455,4,9.846153846,527.3846154,21.07692308,7,33.07692308,21.30769231,115.1538462,7.461538462,6,7,17.76923077,6
Karijoki,2020,4.5,329.7692308,0,47.30769231,4,9.8,9,7,85.53846154,10.38461538,0,7,4,4.5,18.18181818,5,14.23076923,489.3846154,11.83333333,7,42,26.30769231,108.7692308,9.846153846,4,7,16.92307692,8
Karijoki,2021,4.5,318.2307692,0,44,4,10.8,12.92307692,6.333333333,78.23076923,10.84615385,0,5,4,4.5,17.81818182,5,10.38461538,471.8461538,18.69230769,7,41.61538462,23.69230769,106.5384615,6.363636364,4,7,13.84615385,8
Karijoki,2022,4.5,316.1538462,0,40.23076923,4,13.58333333,11.91666667,4,73.76923077,7,0,5,4,4.5,20.27272727,5,9,502.3846154,28.69230769,7,42.46153846,20.07692308,116.4615385,6,4,7,16.84615385,7
Karijoki,2023,6.888888889,306.4615385,0,38.53846154,4,13.2,12.76923077,10,77,6.4,0,5,4,4.5,21.09090909,5,13,491.6923077,23.46153846,7,36.53846154,23.07692308,112.3076923,8.307692308,4,7,19.23076923,6
Karijoki,2024,7.5,296.625,0,38.5,4,8.142857143,13.5,4,79.875,4.666666667,0,5,4,4.5,19.66666667,5,7.857142857,442.5,14.625,7,34.125,22.25,107.125,7,4,7,22.875,6
Karkkila,2008,7.5,0,0,0,7,207,125,90,1055,259,0,5,4,4.5,219,5,7.857142857,6962,625,9,34.125,311,0,272,58,7,0,100
Karkkila,2009,0,0,0,0,7,228,127,94,1052,254,0,5,4,4.5,260,5,7.857142857,7065,594,9,34.125,394,0,274,43,7,0,98
Karkkila,2010,0,0,0,0,6,226,106,74,1051,277,0,5,4,6,256,5,7.857142857,7273,659,12,34.125,417,0,283,52,7,0,101
Karkkila,2011,0,0,0,0,6,205,107,71,1027,254,0,5,4,4,234,5,7.857142857,7347,646,14,0,370,0,265,57,7,0,98
Karkkila,2012,0,0,0,0,6,195,111,81,1021,262,0,5,4,5,226,5,7.857142857,7237,675,14,0,396,0,254,59,7,0,87
Karkkila,2013,0,0,0,0,6,173,118,81,995,255,0,5,4,4,205,5,7.857142857,7234,591,16,0,401,0,238,45,7,0,85
Karkkila,2014,0,0,0,0,4,174,122,71,979,239,0,5,4,4,227,5,7.857142857,7133,563,9,0,443,0,214,49,7,0,84
Karkkila,2015,0,0,0,0,4,199,137,80,986,224,0,5,4,8,231,5,7.857142857,7067,534,12,0,494,0,249,50,7,0,84
Karkkila,2016,0,0,0,0,8,215,130,63,972,227,0,5,4,8,231,5,7.857142857,6508,457,8,0,526,0,240,51,7,0,75
Karkkila,2017,0,0,0,0,7,207,116,59,943,207,0,5,4,4,230,8,0,6498,475,7,0,517,0,194,34,7,0,59
